show_id,show,show_ja,date,episode,segment,name_ja,metadata,knightscoop_host,knightscoop_detective,knightscoop_location
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-13,732,1,ジャッキーチェンの恐るべき技,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 大阪府",キダ・タロー,松村邦洋,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-13,732,2,ゲゲゲの鬼太郎の謎,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 長野県",キダ・タロー,長原成樹,長野県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-13,732,3,人体の不思議小ネタ オナラが臭わない男,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 北海道",キダ・タロー,北野誠,北海道
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-13,732,4,人体の不思議小ネタ 日本一の汗男,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 愛知県",キダ・タロー,北野誠,愛知県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-13,732,5,人体の不思議小ネタ 顔の右半分だけ汗をかく男,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 兵庫県",キダ・タロー,北野誠,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-13,732,6,人体の不思議小ネタ マッチョマンの乳首は小さい？,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 広島県",キダ・タロー,北野誠,広島県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-13,732,7,人体の不思議小ネタ つばでのどは潤う？,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: ",キダ・タロー,北野誠,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-20,733,1,幻の人間ポンプ,"ホスト:円広志, 探偵: 北野誠, 位置: 福岡県",円広志,北野誠,福岡県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-20,733,2,カツラ好きな少年,"ホスト:円広志, 探偵: 石田靖, 位置: 奈良県",円広志,石田靖,奈良県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2002-12-20,733,3,銀紙に秘められた謎,"ホスト:円広志, 探偵: 立原啓裕, 位置: 大阪府",円広志,立原啓裕,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-10,734,1,55kgでは無敵の男,"ホスト:花田勝, 探偵: 間寛平, 位置: 福岡県",花田勝,間寛平,福岡県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-10,734,2,驚異のフライドチキン,"ホスト:花田勝, 探偵: 長原成樹, 位置: 京都市",花田勝,長原成樹,京都市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-10,734,3,東成区の視聴率は？,"ホスト:花田勝, 探偵: 桂小枝, 位置: 大阪市",花田勝,桂小枝,大阪市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-10,734,4,ナンバ走りはスタミナ消費が少ない？,"ホスト:花田勝, 探偵: 桂小枝, 位置: 愛媛県",花田勝,桂小枝,愛媛県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-17,735,1,お待たせ！爆笑パラダイス キタロー村,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 愛知県",キダ・タロー,桂小枝,愛知県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-17,735,2,石田靖にしか解決できない!?,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 大阪府",キダ・タロー,石田靖,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-17,735,3,異文化こみゅにけ～しょん？ 外国人はクシャミの後に・・・,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 奈良県",キダ・タロー,立原啓裕,奈良県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-17,735,4,異文化こみゅにけ～しょん？ 世界各国の犬の追い払い方,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 大阪府",キダ・タロー,立原啓裕,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-17,735,5,異文化こみゅにけ～しょん？ 牛乳で「プー」は世界各国共通？,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 滋賀県",キダ・タロー,立原啓裕,滋賀県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-17,735,6,異文化こみゅにけ～しょん？ 世界各国のおもしろい顔,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 兵庫県",キダ・タロー,立原啓裕,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-17,735,7,異文化こみゅにけ～しょん？ 夕陽に向かって・・・,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 和歌山県",キダ・タロー,立原啓裕,和歌山県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-17,735,8,異文化こみゅにけ～しょん？ 世界各国の赤ちゃんのあやし方,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 大阪府",キダ・タロー,立原啓裕,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-24,736,1,僕がゼヒ見てみたいアレ もぐら,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 兵庫県",キダ・タロー,長原成樹,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-24,736,2,家の庭を掘りまくっているもぐら,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 栃木県",キダ・タロー,長原成樹,栃木県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-24,736,3,恐ろしい食堂 美富士食堂,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 名古屋市",キダ・タロー,松村邦洋,名古屋市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-24,736,4,今を生きるハーモニカ,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 兵庫県",キダ・タロー,北野誠,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-31,737,1,納豆なんて食べてしまいたい！,"ホスト:桂ざこば, 探偵: 桂小枝, 位置: 京都府",桂ざこば,桂小枝,京都府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-31,737,2,恐ろしい？チアリーダー,"ホスト:桂ざこば, 探偵: 北野誠, 位置: 大阪府",桂ざこば,北野誠,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-01-31,737,3,インド人の願い,"ホスト:桂ざこば, 探偵: 石田靖, 位置: 大阪府",桂ざこば,石田靖,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-07,738,1,ガウガウ！ワンワン？,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 大阪府",キダ・タロー,立原啓裕,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-07,738,2,歌と踊りと商店街,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 大阪府",キダ・タロー,松村邦洋,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-07,738,3,あの幻のパン屋さん,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 福岡県",キダ・タロー,長原成樹,福岡県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-14,739,1,涙の松竹新喜劇???,"ホスト:葉加瀬太郎, 探偵: 長原成樹, 位置: 兵庫県",葉加瀬太郎,長原成樹,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-14,739,2,パンツから出た!!,"ホスト:葉加瀬太郎, 探偵: 立原啓裕, 位置: 愛知県",葉加瀬太郎,立原啓裕,愛知県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-14,739,3,小ネタ集 サドルの替りはカリフラワー,"ホスト:葉加瀬太郎, 探偵: 桂小枝, 位置: 京都府",葉加瀬太郎,桂小枝,京都府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-14,739,4,小ネタ集 「とうもろこし」はムズカシイ,"ホスト:葉加瀬太郎, 探偵: 桂小枝, 位置: 兵庫県",葉加瀬太郎,桂小枝,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-14,739,5,小ネタ集 ハトは縦にしたポテチが苦手,"ホスト:葉加瀬太郎, 探偵: 桂小枝, 位置: 大阪府",葉加瀬太郎,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-14,739,6,小ネタ集 納豆＆みかんはモノスゴイ？,"ホスト:葉加瀬太郎, 探偵: 桂小枝, 位置: 大阪府",葉加瀬太郎,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-14,739,7,小ネタ集 ウナギにパンツをはかせとけ!!,"ホスト:葉加瀬太郎, 探偵: 桂小枝, 位置: 大阪府",葉加瀬太郎,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-14,739,8,小ネタ集 妻と瓜ふたつの豚,"ホスト:葉加瀬太郎, 探偵: 桂小枝, 位置: 大阪府",葉加瀬太郎,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-21,740,1,ボクの愛しい年賀状,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 佐賀県",キダ・タロー,松村邦洋,佐賀県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-21,740,2,バスガイドを怒らせた？,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 大阪府",キダ・タロー,北野誠,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-21,740,3,友へ！ギャグを送ります,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 兵庫県",キダ・タロー,間寛平,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,1,戦国時代！最強の双子,"ホスト:円広志, 探偵: 石田靖, 位置: 大阪府",円広志,石田靖,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,2,日本一さん！いらっしゃ～い 指の動きがとってもスムーズ,"ホスト:円広志, 探偵: 間寛平, 位置: 広島県",円広志,間寛平,広島県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,3,日本一さん！いらっしゃ～い 18歳の体を持つ62歳のおじさん,"ホスト:円広志, 探偵: 間寛平, 位置: ",円広志,間寛平,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,4,日本一さん！いらっしゃ～い お父さんの足がものすごく臭い！,"ホスト:円広志, 探偵: 間寛平, 位置: ",円広志,間寛平,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,5,日本一さん！いらっしゃ～い 側転連続300回,"ホスト:円広志, 探偵: 間寛平, 位置: ",円広志,間寛平,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,6,日本一さん！いらっしゃ～い とりあえず脱ぐ女,"ホスト:円広志, 探偵: 間寛平, 位置: 兵庫県",円広志,間寛平,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,7,日本一さん！いらっしゃ～い 世界一上手なカラスの鳴き真似,"ホスト:円広志, 探偵: 間寛平, 位置: ",円広志,間寛平,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,8,日本一さん！いらっしゃ～い ラジコンヘリ操縦日本一,"ホスト:円広志, 探偵: 間寛平, 位置: ",円広志,間寛平,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,9,日本一さん！いらっしゃ～い 逆さ言葉の天才,"ホスト:円広志, 探偵: 間寛平, 位置: ",円広志,間寛平,
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-02-28,741,10,氷点下で、かくか？,"ホスト:円広志, 探偵: 北野誠, 位置: 神奈川県",円広志,北野誠,神奈川県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-07,742,1,ヘロヘロになった夫,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 大阪府",キダ・タロー,長原成樹,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-07,742,2,お酒を飲むと顔がふくらむ？,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 福岡県",キダ・タロー,長原成樹,福岡県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-07,742,3,笑って取れないカルタ,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 滋賀県彦根市",キダ・タロー,松村邦洋,滋賀県彦根市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-07,742,4,五モク並べ史上最強の男,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 大阪府",キダ・タロー,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-14,743,1,クリオネをくう!?,"ホスト:ガッツ石松, 探偵: 北野誠, 位置: 兵庫県",ガッツ石松,北野誠,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-14,743,2,失われた校歌,"ホスト:ガッツ石松, 探偵: 石田靖, 位置: 愛知県",ガッツ石松,石田靖,愛知県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-14,743,3,とべるだけ飛べ！,"ホスト:ガッツ石松, 探偵: 立原啓裕, 位置: 福島県郡山市",ガッツ石松,立原啓裕,福島県郡山市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-21,744,1,千と千尋のパラダイス チロリン村,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 大阪府",キダ・タロー,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-21,744,2,おばあちゃんの豆腐,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 京都府",キダ・タロー,松村邦洋,京都府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-21,744,3,金のシャチほこ～？,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 愛知県",キダ・タロー,長原成樹,愛知県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-28,745,1,02/08/09 爆笑！ことわざ対決,"ホスト:総集編, 探偵: 長原成樹, 位置: 兵庫県",総集編,長原成樹,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-28,745,2,02/10/25 カメムシ、くっさー!?,"ホスト:総集編, 探偵: 石田靖, 位置: 兵庫県",総集編,石田靖,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-28,745,3,99/09/17 初めての夜に歯ぎしり？,"ホスト:総集編, 探偵: 立原啓裕, 位置: 兵庫県宝塚市",総集編,立原啓裕,兵庫県宝塚市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-03-28,745,4,02/02/06 美しく舞え！52歳,"ホスト:総集編, 探偵: 桂小枝, 位置: 滋賀県",総集編,桂小枝,滋賀県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-04,746,1,友よ！リングにあがれ！,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 兵庫県",キダ・タロー,石田靖,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-04,746,2,爆笑！お酒が大爆発,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 三重県",キダ・タロー,桂小枝,三重県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-04,746,3,幻の金太郎ポタージュ,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 三重県",キダ・タロー,立原啓裕,三重県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-11,747,1,パパ！泣かないで！,"ホスト:萬田久子, 探偵: 長原成樹, 位置: 兵庫県",萬田久子,長原成樹,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-11,747,2,母よ乳を残せ！,"ホスト:萬田久子, 探偵: 間寛平, 位置: 大阪府",萬田久子,間寛平,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-11,747,3,銅像はどこぞ？,"ホスト:萬田久子, 探偵: 松村邦洋, 位置: 福岡県",萬田久子,松村邦洋,福岡県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-18,748,1,夢の特急はまかぜ,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 兵庫県",キダ・タロー,北野誠,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-18,748,2,日本料理界を救え!!,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 岐阜県",キダ・タロー,石田靖,岐阜県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-18,748,3,ああ・・・第２ボタンよ,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 大阪府",キダ・タロー,松村邦洋,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-25,749,1,パパ！気がついて！,"ホスト:桂ざこば, 探偵: 桂小枝, 位置: 大阪府",桂ざこば,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-25,749,2,恐るべき歌姫,"ホスト:桂ざこば, 探偵: 立原啓裕, 位置: 和歌山県",桂ざこば,立原啓裕,和歌山県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-04-25,749,3,遠くへ行った息子へ,"ホスト:桂ざこば, 探偵: 長原成樹, 位置: 大阪府",桂ざこば,長原成樹,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-02,750,1,高倉健を超えた父,"ホスト:桂ざこば, 探偵: 石田靖, 位置: 大阪府",桂ざこば,石田靖,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-02,750,2,ワニに輪ゴム!?,"ホスト:桂ざこば, 探偵: 立原啓裕, 位置: 兵庫県",桂ざこば,立原啓裕,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-02,750,3,卒業できなかった君,"ホスト:桂ざこば, 探偵: 北野誠, 位置: 大阪府",桂ざこば,北野誠,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-09,751,1,あの駅はどこだ!?,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 兵庫県",キダ・タロー,長原成樹,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-09,751,2,ヤマトナデシコを探せ！,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 京都府",キダ・タロー,桂小枝,京都府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-09,751,3,五七五の戦い？,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 大阪府",キダ・タロー,間寛平,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-16,752,1,武蔵にあこがれた男,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 兵庫県",キダ・タロー,立原啓裕,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-16,752,2,幻の沈み掘り!?,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 大阪府門真市",キダ・タロー,北野誠,大阪府門真市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-16,752,3,小さすぎる恋のメロディー!?,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 大阪府",キダ・タロー,長原成樹,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-16,752,4,ウーパールーパーにかまれたい!?,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 奈良県",キダ・タロー,間寛平,奈良県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-23,753,1,パパ！がんばって,"ホスト:大木こだま・ひびき, 探偵: 松村邦洋, 位置: 熊本県",大木こだま・ひびき,松村邦洋,熊本県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-23,753,2,お歯黒ぬりたぁ～い,"ホスト:大木こだま・ひびき, 探偵: 石田靖, 位置: 広島県",大木こだま・ひびき,石田靖,広島県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-23,753,3,めちゃ恐ろしい依頼集 ナースキャップをかぶりたい,"ホスト:大木こだま・ひびき, 探偵: 桂小枝, 位置: 京都府",大木こだま・ひびき,桂小枝,京都府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-23,753,4,めちゃ恐ろしい依頼集 20キロ痩せた私を見に来て！,"ホスト:大木こだま・ひびき, 探偵: 桂小枝, 位置: 大阪府",大木こだま・ひびき,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-23,753,5,めちゃ恐ろしい依頼集 200通もの同じ依頼,"ホスト:大木こだま・ひびき, 探偵: 桂小枝, 位置: 大阪府",大木こだま・ひびき,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-30,754,1,愛しのジローはどこに？,"ホスト:林繁和, 探偵: 松村邦洋, 位置: 兵庫県",林繁和,松村邦洋,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-30,754,2,タコと戦え!!,"ホスト:林繁和, 探偵: 長原成樹, 位置: 愛知県",林繁和,長原成樹,愛知県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-05-30,754,3,石垣島に××は無し？,"ホスト:林繁和, 探偵: 桂小枝, 位置: 福岡県",林繁和,桂小枝,福岡県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-06,755,1,幻の日本アニメーション,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 京都府",キダ・タロー,北野誠,京都府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-06,755,2,なぜ!?吠えるのだ!?,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 滋賀県",キダ・タロー,石田靖,滋賀県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-06,755,3,爆笑!?カオの謎,"ホスト:キダ・タロー, 探偵: 間寛平, 位置: 大阪府貝塚市",キダ・タロー,間寛平,大阪府貝塚市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-13,756,1,天才競艇ＢＯＹ出現,"ホスト:ガッツ石松, 探偵: 石田靖, 位置: 兵庫県尼崎市",ガッツ石松,石田靖,兵庫県尼崎市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-13,756,2,ミステリアスな大阪 大阪ではなんでも「ウソ！」と応える,"ホスト:ガッツ石松, 探偵: 長原成樹, 位置: 東京都",ガッツ石松,長原成樹,東京都
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-13,756,3,ミステリアスな大阪 「おキラいですか？」「おスキです。」,"ホスト:ガッツ石松, 探偵: 長原成樹, 位置: 福島県",ガッツ石松,長原成樹,福島県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-13,756,4,ミステリアスな大阪 テキトーに調子を合わせる,"ホスト:ガッツ石松, 探偵: 長原成樹, 位置: 名古屋市",ガッツ石松,長原成樹,名古屋市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-13,756,5,インド人もびっくり料理,"ホスト:ガッツ石松, 探偵: 立原啓裕, 位置: 大阪府",ガッツ石松,立原啓裕,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-20,757,1,男と闘うヤワラちゃん,"ホスト:キダ・タロー, 探偵: 北野誠, 位置: 福岡県",キダ・タロー,北野誠,福岡県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-20,757,2,謎の恐山の看板,"ホスト:キダ・タロー, 探偵: 桂小枝, 位置: 大阪府",キダ・タロー,桂小枝,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-20,757,3,恐怖の着ぐるみ？,"ホスト:キダ・タロー, 探偵: 松村邦洋, 位置: 大阪府",キダ・タロー,松村邦洋,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,1,まわせ！61歳,"ホスト:ガッツ石松, 探偵: 北野誠, 位置: 大阪府",ガッツ石松,北野誠,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,2,爆笑！特異なひとびと 飲み物を口に入れて喋る,"ホスト:ガッツ石松, 探偵: 松村邦洋, 位置: 大阪府",ガッツ石松,松村邦洋,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,3,爆笑！特異なひとびと 背中歩きとお尻歩き,"ホスト:ガッツ石松, 探偵: 松村邦洋, 位置: 秋田県",ガッツ石松,松村邦洋,秋田県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,4,爆笑！特異なひとびと 腕がグイーングイーン！,"ホスト:ガッツ石松, 探偵: 松村邦洋, 位置: 京都府",ガッツ石松,松村邦洋,京都府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,5,爆笑！特異なひとびと 鼻がペチャンコ,"ホスト:ガッツ石松, 探偵: 松村邦洋, 位置: 大阪府",ガッツ石松,松村邦洋,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,6,爆笑！特異なひとびと アゴが自由自在,"ホスト:ガッツ石松, 探偵: 松村邦洋, 位置: 大阪府",ガッツ石松,松村邦洋,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,7,爆笑！特異なひとびと 人間ホイッスル,"ホスト:ガッツ石松, 探偵: 松村邦洋, 位置: 滋賀県",ガッツ石松,松村邦洋,滋賀県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,8,爆笑！特異なひとびと ハイチュウなどで大量の汗を！,"ホスト:ガッツ石松, 探偵: 松村邦洋, 位置: 大阪府",ガッツ石松,松村邦洋,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-06-27,758,9,泥の玉ボウリング,"ホスト:ガッツ石松, 探偵: 間寛平, 位置: 大阪府",ガッツ石松,間寛平,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-07-04,759,1,人が喰うか？魚が喰うか？,"ホスト:キダ・タロー, 探偵: 石田靖, 位置: 兵庫県",キダ・タロー,石田靖,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-07-04,759,2,僕たちのカラクリ人形,"ホスト:キダ・タロー, 探偵: 立原啓裕, 位置: 大阪府",キダ・タロー,立原啓裕,大阪府
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-07-04,759,3,阪神絶好調の秘密,"ホスト:キダ・タロー, 探偵: 長原成樹, 位置: 兵庫県",キダ・タロー,長原成樹,兵庫県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-07-11,760,1,俺の作文で泣け！,"ホスト:葉加瀬太郎, 探偵: 北野誠, 位置: 滋賀県",葉加瀬太郎,北野誠,滋賀県
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-07-11,760,2,トロトロがシャバシャバ??,"ホスト:葉加瀬太郎, 探偵: 桂小枝, 位置: 大阪市",葉加瀬太郎,桂小枝,大阪市
knightscoop,KNIGHT SCOOP,探偵!ナイトスクープ,2003-07-11,760,3,お前を愛してる,"ホスト:葉加瀬太郎, 探偵: 石田靖, 位置: 大阪府",葉加瀬太郎,石田靖,大阪府
