File Name,Extension,File Size (bytes),Duration,Bitrate,Bitrate _b/s,Video Format,Colour Primaries,Frame Width,Frame Height,Framerate,Framerate Dropframe,Framerate Mode,Scan Type,Scan Order,Pixel Aspect Ratio,Bit Depth,Audio Format,Channel(s),Channel Layout,Audio Bitrate,Audio Bitrate _b/s,Sampling Rate,Compression Mode
ダウンタウンのガキの使いやあらへんで!! 1991.03.19 第0074回 ごっつううまいねん！ヤミ鍋対決!! [DivX502 320x240 23m35s],avi,102381282,00:23:35.496,578631,579 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.03.19 第0074回 ヤミ鍋対決,mp4,210503696,00:23:50.891,1176910,1 177 kb/s,AVC,BT.601 NTSC,544,408,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,63905,63.9 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.03.26 第0075回 AD大友争奪戦 [DivX502 640x480 23m51s],avi,182001194,00:23:51.999,1016767,1 017 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,56000,56.0 kb/s,22.05 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.02 第0076回 身体衰弱,mp4,204813698,00:23:12.192,1176928,1 177 kb/s,AVC,BT.601 NTSC,544,408,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,63917,63.9 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.02 第0076回 身体衰弱 [H.264 320x240 24m00s],mp4,150428845,00:24:00.008,835711,836 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,1,C,128248,128 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.09 第0077回 ﾁｷﾁｷ じぃちゃんばぁちゃんジェスチャー大作戦 [DivX502 320x240 23m34s],avi,116881408,00:23:34.847,660885,661 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.16 第0078回 1000人企画会議,mp4,211237248,00:23:55.797,1176976,1 177 kb/s,AVC,BT.601 NTSC,544,408,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,63919,63.9 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.16 第0078回 ﾁｷﾁｷ 1000人企画！！② [DivX502 320x240 23m33s],avi,116967424,00:23:33.746,661887,662 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.23 第0079回 山崎家お宅訪問,mp4,206684530,00:23:24.843,1176983,1 177 kb/s,AVC,BT.601 NTSC,544,408,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,63925,63.9 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.23 第0079回 山崎家お宅訪問 [DivX502 320x240 23m23s],avi,102388270,00:23:23.472,583628,584 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.30 第0080回 ﾁｷﾁｷ 世界新記録に挑戦！！(松本へのドッキリ) [DivX502 320x240 23m31s],avi,123500544,00:23:31.848,699795,700 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.04.30 第0080回 世界新記録に挑戦,mp4,210946121,00:23:53.856,1176945,1 177 kb/s,AVC,BT.601 NTSC,544,408,29.970,(30000/1001),CFR,Progressive,,1.000,8 bits,AAC,2,L R,63901,63.9 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.05.07 第0081回 F1グランプリin東京 [DivX502 320x240 23m45s],avi,102238750,00:23:45.696,573692,574 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.05.14 第0082回 ﾁｷﾁｷ ドッヂボール大会前哨戦 [DivX502 320x240 23m48s],avi,116967424,00:23:48.864,654883,655 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.05.21 第0083回 心頭滅却すれば火もまた涼し大作戦 [DivX502 320x240 23m58s],avi,102107148,00:23:59.016,567650,568 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.05.28 第0084回 500vs500ドッヂボール大会!! [DivX502 320x240 23m56s],avi,102293906,00:23:56.616,569638,570 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.06.04 第0085回 松本ハゲづらでジェットコースター [DivX502 320x240 23m36s],avi,102316486,00:23:37.008,577648,578 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.06.11 第0086回 テレクラ大作戦!!(高須どっきり) [DivX4 512x384 23m41s],avi,155765836,00:23:41.520,876616,877 kb/s,MPEG-4 Visual,,512,384,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.06.18 第0087回 エースを狙え [DivX502 320x240 23m55s],avi,116983808,00:23:55.568,651916,652 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.06.25 第0088回 第2回 山崎家お宅訪問・ドッキリカメラ [DivX4 512x384 23m53s],avi,156982126,00:23:53.376,876153,876 kb/s,MPEG-4 Visual,,512,384,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.07.02 第0089回 どっちのファンなのでしょう [DivX502 512x384 23m37s],avi,174505984,00:23:37.392,984941,985 kb/s,MPEG-4 Visual,,512,384,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.07.09 第0090回 めざせ浜ちゃんの欽ちゃん走り猛特訓 [DivX502 320x240 23m37s],avi,150519808,00:23:37.616,849425,849 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.07.16 第0091回 浜ちゃん走るッ [DivX502 320x240 23m30s],avi,128000000,00:23:30.409,726031,726 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.07.23 第0092回 めざせ松本・ハンターへの道 [DivX502 320x240 23m53s],avi,263680000,00:23:53.165,1471875,1 472 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.07.30 第0093回 どっちがもてる男やねん,avi,263864320,00:23:36.849,1489866,1 490 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.08.06 第0094回 天狗になっているパーマン2号をこらしめよう [DivX502 320x240 21m42s],avi,263653376,00:21:42.840,1618946,1 619 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.08.20 第0095回 ご存知！すり鉢与兵衛 [DivX502 320x240 23m44s],avi,263649280,00:23:44.256,1480909,1 481 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.08.27 第0096回 あつあつガマン大会!! [DivX502 320x240 23m45s],avi,248997562,00:23:45.192,1397693,1 398 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.09.03 第0097回 100回記念は何をやりましょう [DivX502 320x240 23m30s],avi,263827456,00:23:30.943,1495893,1 496 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.09.10 第0098回 秋だ味覚だ！早喰い大喰い大会 [DivX502 320x240 23m35s],avi,263798784,00:23:35.548,1490865,1 491 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.09.17 第0099回 パーマン2号・パネルプレゼント!!＋トーク [DivX502 320x240 23m36s],avi,249260308,00:23:36.600,1407654,1 408 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.09.24 第0100回 100回記念・生放送スペシャル!! [WMV9 320x240 24m00s],wmv,126758400,00:24:00.300,704067,704 kb/s,VC-1,,320,240,29.970,(29970/1000),,Progressive,,1.000,8 bits,WMA,2,,64024,64.0 kb/s,44.1 kHz,
ダウンタウンのガキの使いやあらへんで!! 1991.10.20 第0101回 商店街まるごと間違い探し!! [DivX502 320x240 22m23s],avi,92561832,00:22:24.024,550953,551 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.10.27 第0102回 決死の山くずし大作戦 [DivX502 320x240 22m19s],avi,95407928,00:22:19.320,569889,570 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.11.03 第0103回 泣ぐ子はいねーがぁー大作戦 [DivX502 320x240 22m27s],avi,106262528,00:22:27.480,630882,631 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.11.10 第0104回 輝けヅラクイズ・グランプリ② [DivX502 320x240 22m22s],avi,106223616,00:22:22.775,632860,633 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.11.17 第0105回 じっちゃんばっちゃんかくれんぼ② [DivX502 320x240 22m24s],avi,92410876,00:22:25.008,549652,550 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.11.24 第0106回 コーディネイト大作戦 [DivX502 320x240 22m23s],avi,106340352,00:22:23.442,633241,633 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.12.01 第0107回 世界一決定戦どっちが強いでしょう [XviD1.1.0 480x360 21m36s],avi,307347744,00:21:36.672,1896225,1 896 kb/s,MPEG-4 Visual,,480,360,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.12.08 第0108回 大喜利大合戦!!,avi,92464836,00:22:25.824,549640,550 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.12.15 第0109回 祝・松ちゃんたおれちゃったよ企画 [DivX502 320x240 22m21s],avi,106618880,00:22:21.384,635874,636 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.12.22 第0110回 飲んでサクサクいってみよー [DivX502 320x240 22m33s],avi,106285056,00:22:33.792,628073,628 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,128000,128 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1991.12.29 第0111回 1991年紅白予想対決＋トーク [DivX502 320x240 22m24s],avi,92533896,00:22:24.312,550669,551 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.01.05 第0112回 松本人志「人間大砲」に挑戦！ [DivX502 512x384 22m15s],avi,156604416,00:22:15.601,938031,938 kb/s,MPEG-4 Visual,,512,384,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,96000,96.0 kb/s,32.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.01.12 第0113回 どついてどついて何やねん！＋トーク [DivX502 320x240 22m25s],avi,92467212,00:22:25.824,549654,550 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.01.19 第0114回 罰ゲーム 松本人志 カラーバー [DivX502 320x240 27m46s],avi,95782278,00:27:46.440,459817,460 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.01.26 第0115回 松本の挑戦#2 大脱出 [DivX502 320x240 22m27s],avi,92462034,00:22:27.720,548850,549 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.02.02 第0116回 人間もぐらたたきゲーム [H.264 320x240 22m29s],mp4,172074956,00:22:29.760,1019885,1 020 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,1,C,62784,62.8 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.02.09 第0117回 祝・松ちゃんケガしちゃったヨ企画 [DivX502 320x240 22m24s],avi,92515440,00:22:25.008,550274,550 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.02.16 第0118回 祝・松ちゃんもう復帰しちゃったヨー(総集編) [DivX502 320x240 22m29s],avi,92525684,00:22:29.112,548661,549 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.02.23 第0119回 幻の珍獣シロ手長コウモリヤギを見た [H.264 320x240 22m27s],mp4,126375609,00:22:27.988,750010,750 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,1,C,63992,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.03.01 第0120回 100円クレーンバトルロイヤル,avi,92649400,00:22:28.464,549659,550 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.03.08 第0121回 日曜笑撃スペシャル これが世界のマジックだ!! [DivX502 320x240 22m27s],avi,92868070,00:22:27.696,551270,551 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.03.15 第0122回 第2回大喜利大合戦 [DivX502 640x480 21m39s],avi,180615568,00:21:39.899,1111567,1 112 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.03.22 第0123回 変身美女当てコンテスト [XviD1.1.0 320x240 22m30s],avi,101218374,00:22:30.264,599695,600 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.03.29 第0124回 番組宣伝一人でぽン [DivX502 320x240 22m14s],avi,92708838,00:22:14.664,555698,556 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.04.12 第0125回 新田マネージャーお別れの宴 [DivX502 320x240 22m24s],avi,92397636,00:22:24.816,549652,550 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.04.19 第0126回 ボーン自慢コンテスト [DivX502 320x240 21m54s],avi,92921264,00:21:54.192,565648,566 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.04.26 第0127回 泣きボクロ岡本宅訪問 [DivX502 320x240 21m53s],avi,163947254,00:21:53.304,998686,999 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.05.03 第0128回 ナイスコントロールでホックホックやねん [DivX502 320x240 22m17s],avi,213056246,00:22:17.103,1274733,1 275 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.05.10 第0129回 チキチキ顔面オセロゲーム [DivX502 320x240 21m55s],avi,179977068,00:21:55.657,1094371,1 094 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,2,,160000,160 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.05.17 第0130回 ウィリー松本巨大熊と対決!! [DivX502 320x240 21m33s],avi,85122142,00:21:33.720,526371,526 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.05.24 第0131回 ラグビー対決罰ゲームへの道,avi,92870482,00:21:53.376,565690,566 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.05.31 第0132回 ラグビー対決嵐の大特訓 [DivX502 320x240 21m33s],avi,93083350,00:21:33.672,575623,576 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.06.07 第0133回 ラグビー対決罰ゲームはいやーん [DivX502 320x240 22m24s],avi,179354496,00:22:24.410,1067261,1 067 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.06.14 第0134回 松ちゃんが交通事故 [DivX502 320x240 22m16s],avi,211123554,00:22:16.735,1263518,1 264 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.06.21 第0135回 パンチパーマで横浜金蝿ロッケンロール'92 [DivX502 320x240 22m15s],avi,172082460,00:22:15.367,1030922,1 031 kb/s,MPEG-4 Visual,,320,240,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.06.28 第0136回 ジミーちゃんはじめてのおつかい [H.264 320x240 22m14s],mp4,134467091,00:22:14.228,806262,806 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,1,C,63992,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1992.07.05 第0137回 フリートーク [H.264 320x240 21m50s],mp4,134362333,00:21:50.335,820324,820 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,1,C,63992,64.0 kb/s,48.0 kHz,Lossy
